run_id,fold_id,feature_name,importance_gain,importance_split
20260119_024933,1,CC_CNT_DRAWINGS_CURRENT_MEAN,2504.004388332367,111
20260119_024933,1,CC_CNT_DRAWINGS_CURRENT_SUM,711.8369073867798,58
20260119_024933,1,CC_CNT_DRAWINGS_CURRENT_VAR,3095.149754047394,138
20260119_024933,1,CC_CNT_DRAWINGS_OTHER_CURRENT_MIN,0.0,0
20260119_024933,1,CC_CNT_DRAWINGS_OTHER_CURRENT_MAX,0.0,0
20260119_024933,1,CC_CNT_DRAWINGS_OTHER_CURRENT_MEAN,11.944279670715332,2
20260119_024933,1,CC_CNT_DRAWINGS_OTHER_CURRENT_SUM,21.875099182128906,1
20260119_024933,1,CC_CNT_DRAWINGS_OTHER_CURRENT_VAR,12.51509952545166,1
20260119_024933,1,CC_CNT_DRAWINGS_POS_CURRENT_MIN,58.45117950439453,8
20260119_024933,1,CC_CNT_DRAWINGS_POS_CURRENT_MAX,223.555410861969,21
20260119_024933,1,CC_CNT_DRAWINGS_POS_CURRENT_MEAN,443.3087010383606,40
20260119_024933,1,CC_CNT_DRAWINGS_POS_CURRENT_SUM,223.18716859817505,21
20260119_024933,1,CC_CNT_DRAWINGS_POS_CURRENT_VAR,691.1191983222961,46
20260119_024933,1,CC_CNT_INSTALMENT_MATURE_CUM_MIN,21.877079963684082,2
20260119_024933,1,CC_CNT_INSTALMENT_MATURE_CUM_MAX,143.49000883102417,13
20260119_024933,1,CC_CNT_INSTALMENT_MATURE_CUM_MEAN,274.2482624053955,25
20260119_024933,1,CC_CNT_INSTALMENT_MATURE_CUM_SUM,300.3608374595642,25
20260119_024933,1,CC_CNT_INSTALMENT_MATURE_CUM_VAR,332.6773600578308,30
20260119_024933,1,CC_SK_DPD_MIN,0.0,0
20260119_024933,1,CC_SK_DPD_MAX,11.099100112915039,1
20260119_024933,1,CC_SK_DPD_MEAN,70.96798038482666,7
20260119_024933,1,CC_SK_DPD_SUM,120.15296936035156,12
20260119_024933,1,CC_SK_DPD_VAR,39.935099601745605,3
20260119_024933,1,CC_SK_DPD_DEF_MIN,0.0,0
20260119_024933,1,CC_SK_DPD_DEF_MAX,0.0,0
20260119_024933,1,CC_SK_DPD_DEF_MEAN,243.31659030914307,25
20260119_024933,1,CC_SK_DPD_DEF_SUM,0.0,0
20260119_024933,1,CC_SK_DPD_DEF_VAR,19.080359935760498,2
20260119_024933,1,CC_COUNT,88.19919013977051,8
20260119_024933,2,CODE_GENDER,10337.015251159668,300
20260119_024933,2,FLAG_OWN_CAR,358.5025978088379,17
20260119_024933,2,FLAG_OWN_REALTY,341.853910446167,32
20260119_024933,2,CNT_CHILDREN,287.849769115448,29
20260119_024933,2,AMT_INCOME_TOTAL,2604.592182636261,240
20260119_024933,2,AMT_CREDIT,9130.810499668121,550
20260119_024933,2,AMT_ANNUITY,15010.118013858795,872
20260119_024933,2,AMT_GOODS_PRICE,8212.211748123169,479
20260119_024933,2,REGION_POPULATION_RELATIVE,5088.926206111908,455
20260119_024933,2,DAYS_BIRTH,18004.547509670258,1051
20260119_024933,2,DAYS_EMPLOYED,19895.25762939453,831
20260119_024933,2,DAYS_REGISTRATION,7096.328760623932,602
20260119_024933,2,DAYS_ID_PUBLISH,8390.534009933472,681
20260119_024933,2,OWN_CAR_AGE,8499.917834758759,425
20260119_024933,2,FLAG_MOBIL,0.0,0
20260119_024933,2,FLAG_EMP_PHONE,0.0,0
20260119_024933,2,FLAG_WORK_PHONE,934.1563687324524,86
20260119_024933,2,FLAG_CONT_MOBILE,0.0,0
20260119_024933,2,FLAG_PHONE,406.3064308166504,42
20260119_024933,2,FLAG_EMAIL,0.0,0
20260119_024933,2,CNT_FAM_MEMBERS,375.35175943374634,33
20260119_024933,2,REGION_RATING_CLIENT,787.8436212539673,47
20260119_024933,2,REGION_RATING_CLIENT_W_CITY,2325.437026500702,106
20260119_024933,2,HOUR_APPR_PROCESS_START,2154.982357978821,206
20260119_024933,2,REG_REGION_NOT_LIVE_REGION,8.334819793701172,1
20260119_024933,2,REG_REGION_NOT_WORK_REGION,18.25135040283203,2
20260119_024933,2,LIVE_REGION_NOT_WORK_REGION,0.0,0
20260119_024933,2,REG_CITY_NOT_LIVE_CITY,1255.068591117859,78
20260119_024933,2,REG_CITY_NOT_WORK_CITY,179.75170230865479,12
20260119_024933,2,LIVE_CITY_NOT_WORK_CITY,148.88353824615479,15
20260119_024933,2,EXT_SOURCE_1,40754.17458105087,1310
20260119_024933,2,EXT_SOURCE_2,118191.44460201263,1385
20260119_024933,2,EXT_SOURCE_3,130692.15949392319,1183
20260119_024933,2,APARTMENTS_AVG,1305.7440118789673,108
20260119_024933,2,BASEMENTAREA_AVG,823.8172092437744,74
20260119_024933,2,YEARS_BEGINEXPLUATATION_AVG,987.5617985725403,86
20260119_024933,2,YEARS_BUILD_AVG,396.70267057418823,38
20260119_024933,2,COMMONAREA_AVG,694.5544800758362,64
20260119_024933,2,ELEVATORS_AVG,428.6646695137024,37
20260119_024933,2,ENTRANCES_AVG,862.4059724807739,74
20260119_024933,2,FLOORSMAX_AVG,707.8742136955261,45
20260119_024933,2,FLOORSMIN_AVG,291.4219298362732,27
20260119_024933,2,LANDAREA_AVG,1011.5456676483154,88
20260119_024933,2,LIVINGAPARTMENTS_AVG,631.0992484092712,54
20260119_024933,2,LIVINGAREA_AVG,1172.9516372680664,96
20260119_024933,2,NONLIVINGAPARTMENTS_AVG,396.03285121917725,39
20260119_024933,2,NONLIVINGAREA_AVG,1069.3920030593872,91
20260119_024933,2,APARTMENTS_MODE,1331.341621875763,109
20260119_024933,2,BASEMENTAREA_MODE,1026.8046236038208,90
20260119_024933,2,YEARS_BEGINEXPLUATATION_MODE,1782.6003341674805,150
20260119_024933,2,YEARS_BUILD_MODE,624.639111995697,59
20260119_024933,2,COMMONAREA_MODE,748.0816497802734,69
20260119_024933,2,ELEVATORS_MODE,106.76571941375732,10
20260119_024933,2,ENTRANCES_MODE,439.8156409263611,36
20260119_024933,2,FLOORSMAX_MODE,118.61730909347534,10
20260119_024933,2,FLOORSMIN_MODE,283.4357485771179,27
20260119_024933,2,LANDAREA_MODE,1350.3345432281494,122
20260119_024933,2,LIVINGAPARTMENTS_MODE,605.2956991195679,51
20260119_024933,2,LIVINGAREA_MODE,1299.6514434814453,107
20260119_024933,2,NONLIVINGAPARTMENTS_MODE,111.42091083526611,10
20260119_024933,2,NONLIVINGAREA_MODE,745.0423712730408,64
20260119_024933,2,APARTMENTS_MEDI,822.4295635223389,71
20260119_024933,2,BASEMENTAREA_MEDI,940.8049964904785,87
20260119_024933,2,YEARS_BEGINEXPLUATATION_MEDI,1332.1838693618774,102
20260119_024933,2,YEARS_BUILD_MEDI,412.76850032806396,32
20260119_024933,2,COMMONAREA_MEDI,679.0383515357971,64
20260119_024933,2,ELEVATORS_MEDI,106.89195919036865,8
20260119_024933,2,ENTRANCES_MEDI,513.6025166511536,42
20260119_024933,2,FLOORSMAX_MEDI,223.9207592010498,18
20260119_024933,2,FLOORSMIN_MEDI,250.6610288619995,22
20260119_024933,2,LANDAREA_MEDI,908.1299805641174,83
20260119_024933,2,LIVINGAPARTMENTS_MEDI,576.4905705451965,49
20260119_024933,2,LIVINGAREA_MEDI,950.749979019165,73
20260119_024933,2,NONLIVINGAPARTMENTS_MEDI,160.563711643219,16
20260119_024933,2,NONLIVINGAREA_MEDI,642.9073600769043,59
20260119_024933,2,TOTALAREA_MODE,2530.161629676819,199
20260119_024933,2,OBS_30_CNT_SOCIAL_CIRCLE,1139.226842880249,103
20260119_024933,2,DEF_30_CNT_SOCIAL_CIRCLE,1632.5944089889526,90
20260119_024933,2,OBS_60_CNT_SOCIAL_CIRCLE,1095.0444598197937,97
20260119_024933,2,DEF_60_CNT_SOCIAL_CIRCLE,1422.906056880951,91
20260119_024933,2,DAYS_LAST_PHONE_CHANGE,6404.968345165253,530
20260119_024933,2,FLAG_DOCUMENT_2,0.0,0
20260119_024933,2,FLAG_DOCUMENT_3,3623.7656230926514,119
20260119_024933,2,FLAG_DOCUMENT_4,0.0,0
20260119_024933,2,FLAG_DOCUMENT_5,18.695899963378906,1
20260119_024933,2,FLAG_DOCUMENT_6,29.752140045166016,3
20260119_024933,2,FLAG_DOCUMENT_7,0.0,0
20260119_024933,2,FLAG_DOCUMENT_8,82.17555904388428,7
20260119_024933,2,FLAG_DOCUMENT_9,0.0,0
20260119_024933,2,FLAG_DOCUMENT_10,0.0,0
20260119_024933,2,FLAG_DOCUMENT_11,6.041689872741699,1
20260119_024933,2,FLAG_DOCUMENT_12,0.0,0
20260119_024933,2,FLAG_DOCUMENT_13,0.0,0
20260119_024933,2,FLAG_DOCUMENT_14,0.0,0
20260119_024933,2,FLAG_DOCUMENT_15,0.0,0
20260119_024933,2,FLAG_DOCUMENT_16,139.76531887054443,17
20260119_024933,2,FLAG_DOCUMENT_17,0.0,0
20260119_024933,2,FLAG_DOCUMENT_18,204.1256594657898,20
20260119_024933,2,FLAG_DOCUMENT_19,0.0,0
20260119_024933,2,FLAG_DOCUMENT_20,0.0,0
20260119_024933,2,FLAG_DOCUMENT_21,0.0,0
20260119_024933,2,AMT_REQ_CREDIT_BUREAU_HOUR,0.0,0
20260119_024933,2,AMT_REQ_CREDIT_BUREAU_DAY,4.525829792022705,1
20260119_024933,2,AMT_REQ_CREDIT_BUREAU_WEEK,0.0,0
20260119_024933,2,AMT_REQ_CREDIT_BUREAU_MON,347.93270921707153,36
20260119_024933,2,AMT_REQ_CREDIT_BUREAU_QRT,869.6777729988098,72
20260119_024933,2,AMT_REQ_CREDIT_BUREAU_YEAR,984.3582501411438,88
20260119_024933,2,NAME_CONTRACT_TYPE_Cash_loans,1476.1168031692505,54
20260119_024933,2,NAME_CONTRACT_TYPE_Revolving_loans,99.18310165405273,3
20260119_024933,2,NAME_TYPE_SUITE_Children,27.363189697265625,4
20260119_024933,2,NAME_TYPE_SUITE_Family,43.13859939575195,5
20260119_024933,2,NAME_TYPE_SUITE_Group_of_people,0.0,0
20260119_024933,2,NAME_TYPE_SUITE_Other_A,0.0,0
20260119_024933,2,NAME_TYPE_SUITE_Other_B,99.72249937057495,13
20260119_024933,2,NAME_TYPE_SUITE_Spouse_partner,0.0,0
20260119_024933,2,NAME_TYPE_SUITE_Unaccompanied,97.63644027709961,8
20260119_024933,2,NAME_INCOME_TYPE_Businessman,0.0,0
20260119_024933,2,NAME_INCOME_TYPE_Commercial_associate,185.9557409286499,19
20260119_024933,2,NAME_INCOME_TYPE_Maternity_leave,0.0,0
20260119_024933,2,NAME_INCOME_TYPE_Pensioner,0.0,0
20260119_024933,2,NAME_INCOME_TYPE_State_servant,724.0267276763916,38
20260119_024933,2,NAME_INCOME_TYPE_Student,0.0,0
20260119_024933,2,NAME_INCOME_TYPE_Unemployed,0.0,0
20260119_024933,2,NAME_INCOME_TYPE_Working,2227.042778968811,71
20260119_024933,2,NAME_EDUCATION_TYPE_Academic_degree,0.0,0
20260119_024933,2,NAME_EDUCATION_TYPE_Higher_education,5898.627012729645,124
20260119_024933,2,NAME_EDUCATION_TYPE_Incomplete_higher,107.41804933547974,11
20260119_024933,2,NAME_EDUCATION_TYPE_Lower_secondary,86.46752071380615,9
20260119_024933,2,NAME_EDUCATION_TYPE_Secondary_secondary_special,3146.2709436416626,104
20260119_024933,2,NAME_FAMILY_STATUS_Civil_marriage,173.24529218673706,14
20260119_024933,2,NAME_FAMILY_STATUS_Married,3007.921109676361,157
20260119_024933,2,NAME_FAMILY_STATUS_Separated,133.5230588912964,11
20260119_024933,2,NAME_FAMILY_STATUS_Single_not_married,281.9853563308716,26
20260119_024933,2,NAME_FAMILY_STATUS_Unknown,0.0,0
20260119_024933,2,NAME_FAMILY_STATUS_Widow,0.0,0
20260119_024933,2,NAME_HOUSING_TYPE_Co_op_apartment,0.0,0
20260119_024933,2,NAME_HOUSING_TYPE_House_apartment,100.65525102615356,10
20260119_024933,2,NAME_HOUSING_TYPE_Municipal_apartment,41.24383068084717,5
20260119_024933,2,NAME_HOUSING_TYPE_Office_apartment,124.4326491355896,11
20260119_024933,2,NAME_HOUSING_TYPE_Rented_apartment,27.085680961608887,3
20260119_024933,2,NAME_HOUSING_TYPE_With_parents,21.870200157165527,2
20260119_024933,2,OCCUPATION_TYPE_Accountants,174.76110124588013,20
20260119_024933,2,OCCUPATION_TYPE_Cleaning_staff,0.0,0
20260119_024933,2,OCCUPATION_TYPE_Cooking_staff,40.13160037994385,3
20260119_024933,2,OCCUPATION_TYPE_Core_staff,687.2471671104431,48
20260119_024933,2,OCCUPATION_TYPE_Drivers,451.99356985092163,37
20260119_024933,2,OCCUPATION_TYPE_HR_staff,0.0,0
20260119_024933,2,OCCUPATION_TYPE_High_skill_tech_staff,208.64937162399292,23
20260119_024933,2,OCCUPATION_TYPE_IT_staff,0.0,0
20260119_024933,2,OCCUPATION_TYPE_Laborers,982.9629759788513,62
20260119_024933,2,OCCUPATION_TYPE_Low_skill_Laborers,0.0,0
20260119_024933,2,OCCUPATION_TYPE_Managers,23.085979461669922,2
20260119_024933,2,OCCUPATION_TYPE_Medicine_staff,164.16392040252686,21
20260119_024933,2,OCCUPATION_TYPE_Private_service_staff,0.0,0
20260119_024933,2,OCCUPATION_TYPE_Realty_agents,0.0,0
20260119_024933,2,OCCUPATION_TYPE_Sales_staff,300.7926731109619,23
20260119_024933,2,OCCUPATION_TYPE_Secretaries,0.0,0
20260119_024933,2,OCCUPATION_TYPE_Security_staff,6.886809825897217,1
20260119_024933,2,OCCUPATION_TYPE_Waiters_barmen_staff,0.0,0
20260119_024933,2,WEEKDAY_APPR_PROCESS_START_FRIDAY,159.76755905151367,14
20260119_024933,2,WEEKDAY_APPR_PROCESS_START_MONDAY,261.9006299972534,29
20260119_024933,2,WEEKDAY_APPR_PROCESS_START_SATURDAY,27.24034023284912,3
20260119_024933,2,WEEKDAY_APPR_PROCESS_START_SUNDAY,35.91386079788208,4
20260119_024933,2,WEEKDAY_APPR_PROCESS_START_THURSDAY,92.59144115447998,8
20260119_024933,2,WEEKDAY_APPR_PROCESS_START_TUESDAY,202.30859851837158,18
20260119_024933,2,WEEKDAY_APPR_PROCESS_START_WEDNESDAY,155.30309104919434,14
20260119_024933,2,ORGANIZATION_TYPE_Advertising,0.0,0
20260119_024933,2,ORGANIZATION_TYPE_Agriculture,0.0,0
20260119_024933,2,ORGANIZATION_TYPE_Bank,52.05660963058472,8
20260119_024933,2,ORGANIZATION_TYPE_Business_Entity_Type_1,6.661099910736084,1
20260119_024933,2,ORGANIZATION_TYPE_Business_Entity_Type_2,0.0,0
20260119_024933,2,ORGANIZATION_TYPE_Business_Entity_Type_3,566.7343459129333,51
20260119_024933,2,ORGANIZATION_TYPE_Cleaning,0.0,0
20260119_024933,2,ORGANIZATION_TYPE_Construction,460.7404489517212,37
20260119_024933,2,ORGANIZATION_TYPE_Culture,0.0,0
20260119_024933,2,ORGANIZATION_TYPE_Electricity,0.0,0
20260119_024933,2,ORGANIZATION_TYPE_Emergency,0.0,0
20260119_024933,2,ORGANIZATION_TYPE_Government,56.56069993972778,6
20260119_024933,2,ORGANIZATION_TYPE_Hotel,0.0,0
20260119_024933,2,ORGANIZATION_TYPE_Housing,0.0,0
20260119_024933,2,ORGANIZATION_TYPE_Industry_type_1,0.0,0
20260119_024933,2,ORGANIZATION_TYPE_Industry_type_10,0.0,0
20260119_024933,2,ORGANIZATION_TYPE_Industry_type_11,0.0,0
20260119_024933,2,ORGANIZATION_TYPE_Industry_type_12,0.0,0
20260119_024933,2,ORGANIZATION_TYPE_Industry_type_13,0.0,0
20260119_024933,2,ORGANIZATION_TYPE_Industry_type_2,0.0,0
20260119_024933,2,ORGANIZATION_TYPE_Industry_type_3,20.20542001724243,3
20260119_024933,2,ORGANIZATION_TYPE_Industry_type_4,0.0,0
20260119_024933,2,ORGANIZATION_TYPE_Industry_type_5,0.0,0
20260119_024933,2,ORGANIZATION_TYPE_Industry_type_6,0.0,0
20260119_024933,2,ORGANIZATION_TYPE_Industry_type_7,0.0,0
20260119_024933,2,ORGANIZATION_TYPE_Industry_type_8,0.0,0
20260119_024933,2,ORGANIZATION_TYPE_Industry_type_9,259.26180028915405,30
20260119_024933,2,ORGANIZATION_TYPE_Insurance,0.0,0
20260119_024933,2,ORGANIZATION_TYPE_Kindergarten,66.85668992996216,9
20260119_024933,2,ORGANIZATION_TYPE_Legal_Services,0.0,0
20260119_024933,2,ORGANIZATION_TYPE_Medicine,48.92210006713867,5
20260119_024933,2,ORGANIZATION_TYPE_Military,343.771990776062,35
20260119_024933,2,ORGANIZATION_TYPE_Mobile,0.0,0
20260119_024933,2,ORGANIZATION_TYPE_Other,64.40326070785522,8
20260119_024933,2,ORGANIZATION_TYPE_Police,146.437509059906,18
20260119_024933,2,ORGANIZATION_TYPE_Postal,11.680899620056152,2
20260119_024933,2,ORGANIZATION_TYPE_Realtor,0.0,0
20260119_024933,2,ORGANIZATION_TYPE_Religion,0.0,0
20260119_024933,2,ORGANIZATION_TYPE_Restaurant,14.887879848480225,2
20260119_024933,2,ORGANIZATION_TYPE_School,236.76813745498657,24
20260119_024933,2,ORGANIZATION_TYPE_Security,39.350830078125,4
20260119_024933,2,ORGANIZATION_TYPE_Security_Ministries,5.891880035400391,1
20260119_024933,2,ORGANIZATION_TYPE_Self_employed,1098.312650680542,79
20260119_024933,2,ORGANIZATION_TYPE_Services,0.0,0
20260119_024933,2,ORGANIZATION_TYPE_Telecom,0.0,0
20260119_024933,2,ORGANIZATION_TYPE_Trade_type_1,0.0,0
20260119_024933,2,ORGANIZATION_TYPE_Trade_type_2,18.855909824371338,3
20260119_024933,2,ORGANIZATION_TYPE_Trade_type_3,5.772069931030273,1
20260119_024933,2,ORGANIZATION_TYPE_Trade_type_4,0.0,0
20260119_024933,2,ORGANIZATION_TYPE_Trade_type_5,0.0,0
20260119_024933,2,ORGANIZATION_TYPE_Trade_type_6,0.0,0
20260119_024933,2,ORGANIZATION_TYPE_Trade_type_7,17.726490020751953,2
20260119_024933,2,ORGANIZATION_TYPE_Transport_type_1,0.0,0
20260119_024933,2,ORGANIZATION_TYPE_Transport_type_2,0.0,0
20260119_024933,2,ORGANIZATION_TYPE_Transport_type_3,457.4503960609436,37
20260119_024933,2,ORGANIZATION_TYPE_Transport_type_4,0.0,0
20260119_024933,2,ORGANIZATION_TYPE_University,0.0,0
20260119_024933,2,ORGANIZATION_TYPE_XNA,0.0,0
20260119_024933,2,FONDKAPREMONT_MODE_not_specified,0.0,0
20260119_024933,2,FONDKAPREMONT_MODE_org_spec_account,8.55702018737793,1
20260119_024933,2,FONDKAPREMONT_MODE_reg_oper_account,7.243130207061768,1
20260119_024933,2,FONDKAPREMONT_MODE_reg_oper_spec_account,8.603039741516113,1
20260119_024933,2,HOUSETYPE_MODE_block_of_flats,0.0,0
20260119_024933,2,HOUSETYPE_MODE_specific_housing,6.74213981628418,1
20260119_024933,2,HOUSETYPE_MODE_terraced_house,0.0,0
20260119_024933,2,WALLSMATERIAL_MODE_Block,9.072750091552734,1
20260119_024933,2,WALLSMATERIAL_MODE_Mixed,0.0,0
20260119_024933,2,WALLSMATERIAL_MODE_Monolithic,0.0,0
20260119_024933,2,WALLSMATERIAL_MODE_Others,14.854879379272461,2
20260119_024933,2,WALLSMATERIAL_MODE_Panel,138.12186002731323,14
20260119_024933,2,WALLSMATERIAL_MODE_Stone_brick,314.07789039611816,32
20260119_024933,2,WALLSMATERIAL_MODE_Wooden,0.0,0
20260119_024933,2,EMERGENCYSTATE_MODE_No,0.0,0
20260119_024933,2,EMERGENCYSTATE_MODE_Yes,0.0,0
20260119_024933,2,DAYS_EMPLOYED_PERC,8924.333615779877,688
20260119_024933,2,INCOME_CREDIT_PERC,5483.663272857666,415
20260119_024933,2,INCOME_PER_PERSON,3670.264581680298,330
20260119_024933,2,ANNUITY_INCOME_PERC,8600.074895858765,622
20260119_024933,2,PAYMENT_RATE,29121.296048164368,1355
20260119_024933,2,BURO_DAYS_CREDIT_MIN,2744.188030719757,240
20260119_024933,2,BURO_DAYS_CREDIT_MAX,5821.355455875397,414
20260119_024933,2,BURO_DAYS_CREDIT_MEAN,5703.537785053253,340
20260119_024933,2,BURO_DAYS_CREDIT_VAR,3560.821988582611,317
20260119_024933,2,BURO_DAYS_CREDIT_ENDDATE_MIN,2270.216788291931,192
20260119_024933,2,BURO_DAYS_CREDIT_ENDDATE_MAX,4603.1450300216675,371
20260119_024933,2,BURO_DAYS_CREDIT_ENDDATE_MEAN,3924.843599796295,293
20260119_024933,2,BURO_DAYS_CREDIT_UPDATE_MEAN,4239.966797828674,316
20260119_024933,2,BURO_CREDIT_DAY_OVERDUE_MAX,29.54608964920044,5
20260119_024933,2,BURO_CREDIT_DAY_OVERDUE_MEAN,15.112099647521973,1
20260119_024933,2,BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,7069.076709747314,507
20260119_024933,2,BURO_AMT_CREDIT_SUM_MAX,3063.982731819153,246
20260119_024933,2,BURO_AMT_CREDIT_SUM_MEAN,4008.891944885254,333
20260119_024933,2,BURO_AMT_CREDIT_SUM_SUM,3488.9226202964783,284
20260119_024933,2,BURO_AMT_CREDIT_SUM_DEBT_MAX,2100.6313877105713,169
20260119_024933,2,BURO_AMT_CREDIT_SUM_DEBT_MEAN,5605.918029785156,352
20260119_024933,2,BURO_AMT_CREDIT_SUM_DEBT_SUM,3176.2132840156555,224
20260119_024933,2,BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,992.0600810050964,46
20260119_024933,2,BURO_AMT_CREDIT_SUM_LIMIT_MEAN,1422.6732187271118,126
20260119_024933,2,BURO_AMT_CREDIT_SUM_LIMIT_SUM,730.2203998565674,58
20260119_024933,2,BURO_AMT_ANNUITY_MAX,1039.2208304405212,90
20260119_024933,2,BURO_AMT_ANNUITY_MEAN,800.7359309196472,75
20260119_024933,2,BURO_CNT_CREDIT_PROLONG_SUM,8.285229682922363,1
20260119_024933,2,BURO_MONTHS_BALANCE_MIN_MIN,751.0648031234741,66
20260119_024933,2,BURO_MONTHS_BALANCE_MAX_MAX,102.72655010223389,10
20260119_024933,2,BURO_MONTHS_BALANCE_SIZE_MEAN,941.0726013183594,78
20260119_024933,2,BURO_MONTHS_BALANCE_SIZE_SUM,1440.626247882843,128
20260119_024933,2,BURO_CREDIT_ACTIVE_Active_MEAN,1873.3358635902405,126
20260119_024933,2,BURO_CREDIT_ACTIVE_Bad_debt_MEAN,0.0,0
20260119_024933,2,BURO_CREDIT_ACTIVE_Closed_MEAN,3374.807505130768,158
20260119_024933,2,BURO_CREDIT_ACTIVE_Sold_MEAN,198.5095500946045,20
20260119_024933,2,BURO_CREDIT_ACTIVE_nan_MEAN,0.0,0
20260119_024933,2,BURO_CREDIT_CURRENCY_currency_1_MEAN,0.0,0
20260119_024933,2,BURO_CREDIT_CURRENCY_currency_2_MEAN,0.0,0
20260119_024933,2,BURO_CREDIT_CURRENCY_currency_3_MEAN,0.0,0
20260119_024933,2,BURO_CREDIT_CURRENCY_currency_4_MEAN,0.0,0
20260119_024933,2,BURO_CREDIT_CURRENCY_nan_MEAN,0.0,0
20260119_024933,2,BURO_CREDIT_TYPE_Another_type_of_loan_MEAN,11.178569793701172,2
20260119_024933,2,BURO_CREDIT_TYPE_Car_loan_MEAN,375.28711795806885,41
20260119_024933,2,BURO_CREDIT_TYPE_Cash_loan_non_earmarked__MEAN,0.0,0
20260119_024933,2,BURO_CREDIT_TYPE_Consumer_credit_MEAN,1950.8946619033813,179
20260119_024933,2,BURO_CREDIT_TYPE_Credit_card_MEAN,2616.260338306427,223
20260119_024933,2,BURO_CREDIT_TYPE_Interbank_credit_MEAN,0.0,0
20260119_024933,2,BURO_CREDIT_TYPE_Loan_for_business_development_MEAN,0.0,0
20260119_024933,2,BURO_CREDIT_TYPE_Loan_for_purchase_of_shares_margin_lending__MEAN,0.0,0
20260119_024933,2,BURO_CREDIT_TYPE_Loan_for_the_purchase_of_equipment_MEAN,0.0,0
20260119_024933,2,BURO_CREDIT_TYPE_Loan_for_working_capital_replenishment_MEAN,0.0,0
20260119_024933,2,BURO_CREDIT_TYPE_Microloan_MEAN,2812.1815848350525,94
20260119_024933,2,BURO_CREDIT_TYPE_Mobile_operator_loan_MEAN,0.0,0
20260119_024933,2,BURO_CREDIT_TYPE_Mortgage_MEAN,1640.6397466659546,84
20260119_024933,2,BURO_CREDIT_TYPE_Real_estate_loan_MEAN,0.0,0
20260119_024933,2,BURO_CREDIT_TYPE_Unknown_type_of_loan_MEAN,0.0,0
20260119_024933,2,BURO_CREDIT_TYPE_nan_MEAN,0.0,0
20260119_024933,2,BURO_STATUS_0_MEAN_MEAN,1852.6208081245422,170
20260119_024933,2,BURO_STATUS_1_MEAN_MEAN,1331.591854095459,104
20260119_024933,2,BURO_STATUS_2_MEAN_MEAN,59.6212100982666,6
20260119_024933,2,BURO_STATUS_3_MEAN_MEAN,9.277480125427246,2
20260119_024933,2,BURO_STATUS_4_MEAN_MEAN,30.15760040283203,1
20260119_024933,2,BURO_STATUS_5_MEAN_MEAN,0.0,0
20260119_024933,2,BURO_STATUS_C_MEAN_MEAN,1311.3186120986938,109
20260119_024933,2,BURO_STATUS_X_MEAN_MEAN,1129.7162885665894,99
20260119_024933,2,BURO_STATUS_nan_MEAN_MEAN,0.0,0
20260119_024933,2,ACTIVE_DAYS_CREDIT_MIN,2814.7384123802185,255
20260119_024933,2,ACTIVE_DAYS_CREDIT_MAX,8936.482988357544,589
20260119_024933,2,ACTIVE_DAYS_CREDIT_MEAN,4467.376497745514,351
20260119_024933,2,ACTIVE_DAYS_CREDIT_VAR,2967.5925793647766,264
20260119_024933,2,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,6893.875696182251,559
20260119_024933,2,ACTIVE_DAYS_CREDIT_ENDDATE_MAX,4415.164572715759,347
20260119_024933,2,ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,5508.124050617218,378
20260119_024933,2,ACTIVE_DAYS_CREDIT_UPDATE_MEAN,4799.120176792145,427
20260119_024933,2,ACTIVE_CREDIT_DAY_OVERDUE_MAX,49.98851013183594,7
20260119_024933,2,ACTIVE_CREDIT_DAY_OVERDUE_MEAN,17.5346999168396,3
20260119_024933,2,ACTIVE_AMT_CREDIT_MAX_OVERDUE_MEAN,4534.233145713806,290
20260119_024933,2,ACTIVE_AMT_CREDIT_SUM_MAX,3019.719265460968,241
20260119_024933,2,ACTIVE_AMT_CREDIT_SUM_MEAN,3489.103096008301,297
20260119_024933,2,ACTIVE_AMT_CREDIT_SUM_SUM,5184.788327217102,400
20260119_024933,2,ACTIVE_AMT_CREDIT_SUM_DEBT_MAX,2783.2119731903076,211
20260119_024933,2,ACTIVE_AMT_CREDIT_SUM_DEBT_MEAN,4895.749423503876,382
20260119_024933,2,ACTIVE_AMT_CREDIT_SUM_DEBT_SUM,3271.3872051239014,258
20260119_024933,2,ACTIVE_AMT_CREDIT_SUM_OVERDUE_MEAN,373.3009033203125,16
20260119_024933,2,ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN,2252.474597454071,182
20260119_024933,2,ACTIVE_AMT_CREDIT_SUM_LIMIT_SUM,922.9872822761536,79
20260119_024933,2,ACTIVE_AMT_ANNUITY_MAX,953.4409260749817,87
20260119_024933,2,ACTIVE_AMT_ANNUITY_MEAN,629.3068132400513,60
20260119_024933,2,ACTIVE_CNT_CREDIT_PROLONG_SUM,0.0,0
20260119_024933,2,ACTIVE_MONTHS_BALANCE_MIN_MIN,475.310781955719,43
20260119_024933,2,ACTIVE_MONTHS_BALANCE_MAX_MAX,177.46394062042236,20
20260119_024933,2,ACTIVE_MONTHS_BALANCE_SIZE_MEAN,1053.8896217346191,90
